ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,All Saints' Day,All Saints' Day_lower,All Saints' Day_upper,Ascension Day,Ascension Day_lower,Ascension Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Eve,Christmas Eve_lower,Christmas Eve_upper,Easter Monday,Easter Monday_lower,Easter Monday_upper,Easter Sunday,Easter Sunday_lower,Easter Sunday_upper,Epiphany,Epiphany_lower,Epiphany_upper,Good Friday,Good Friday_lower,Good Friday_upper,Independence Day,Independence Day_lower,Independence Day_upper,May Day,May Day_lower,May Day_upper,Midsummer Day,Midsummer Day_lower,Midsummer Day_upper,Midsummer Eve,Midsummer Eve_lower,Midsummer Eve_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Second Day of Christmas,Second Day of Christmas_lower,Second Day of Christmas_upper,Whit Sunday,Whit Sunday_lower,Whit Sunday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-05-21 01:00:00,0.8552101067005398,0.0,2.0,0.8552101067005398,0.8552101067005398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7157792469536215,-0.7157792469536215,-0.7157792469536215,-0.7973772350456385,-0.7973772350456385,-0.7973772350456385,0.0,0.0,0.0,0.08159798809201713,0.08159798809201713,0.08159798809201713,0.0,0.0,0.0,0.0
2024-05-21 02:00:00,0.8552529120355667,0.0,2.0,0.8552529120355667,0.8552529120355667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7917631736711184,-0.7917631736711184,-0.7917631736711184,-0.876835171190844,-0.876835171190844,-0.876835171190844,0.0,0.0,0.0,0.0850719975197256,0.0850719975197256,0.0850719975197256,0.0,0.0,0.0,0.0
2024-05-21 03:00:00,0.8552957173705938,0.0,2.0,0.8552957173705938,0.8552957173705938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7914197060641854,-0.7914197060641854,-0.7914197060641854,-0.8785409196729959,-0.8785409196729959,-0.8785409196729959,0.0,0.0,0.0,0.0871212136088103,0.0871212136088103,0.0871212136088103,0.0,0.0,0.0,0.0
2024-05-21 04:00:00,0.8553385227056208,0.0,2.0,0.8553385227056208,0.8553385227056208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6805442112536846,-0.6805442112536846,-0.6805442112536846,-0.7684432676297631,-0.7684432676297631,-0.7684432676297631,0.0,0.0,0.0,0.08789905637607859,0.08789905637607859,0.08789905637607859,0.0,0.0,0.0,0.0
2024-05-21 05:00:00,0.8553813280406477,0.0,3.0,0.8553813280406477,0.8553813280406477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47622297899594995,-0.47622297899594995,-0.47622297899594995,-0.5637911947088162,-0.5637911947088162,-0.5637911947088162,0.0,0.0,0.0,0.08756821571286634,0.08756821571286634,0.08756821571286634,0.0,0.0,0.0,0.0
2024-05-21 06:00:00,0.8554241333756747,0.0,3.0,0.8554241333756747,0.8554241333756747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20458020000814256,-0.20458020000814256,-0.20458020000814256,-0.29087830000814097,-0.29087830000814097,-0.29087830000814097,0.0,0.0,0.0,0.08629809999999842,0.08629809999999842,0.08629809999999842,0.0,0.0,0.0,1.0
2024-05-21 07:00:00,0.8554669387107018,0.0,3.0,0.8554669387107018,0.8554669387107018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1268105800493554,0.1268105800493554,0.1268105800493554,0.04254832926315252,0.04254832926315252,0.04254832926315252,0.0,0.0,0.0,0.08426225078620288,0.08426225078620288,0.08426225078620288,0.0,0.0,0.0,1.0
2024-05-21 08:00:00,0.8555097440457288,0.0,4.0,0.8555097440457288,0.8555097440457288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5101896992143002,0.5101896992143002,0.5101896992143002,0.42855394132044394,0.42855394132044394,0.42855394132044394,0.0,0.0,0.0,0.08163575789385631,0.08163575789385631,0.08163575789385631,0.0,0.0,0.0,1.0
2024-05-21 09:00:00,0.8555525493807558,0.0,4.0,0.8555525493807558,0.8555525493807558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8994472444147995,0.8994472444147995,0.8994472444147995,0.8208545353695686,0.8208545353695686,0.8208545353695686,0.0,0.0,0.0,0.07859270904523082,0.07859270904523082,0.07859270904523082,0.0,0.0,0.0,2.0
2024-05-21 10:00:00,0.8555953547157826,0.0,4.0,0.8555953547157826,0.8555953547157826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2064251785735016,1.2064251785735016,1.2064251785735016,1.131121471194683,1.131121471194683,1.131121471194683,0.0,0.0,0.0,0.07530370737881863,0.07530370737881863,0.07530370737881863,0.0,0.0,0.0,2.0
