ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,All Saints' Day,All Saints' Day_lower,All Saints' Day_upper,Ascension Day,Ascension Day_lower,Ascension Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Eve,Christmas Eve_lower,Christmas Eve_upper,Easter Monday,Easter Monday_lower,Easter Monday_upper,Easter Sunday,Easter Sunday_lower,Easter Sunday_upper,Epiphany,Epiphany_lower,Epiphany_upper,Good Friday,Good Friday_lower,Good Friday_upper,Independence Day,Independence Day_lower,Independence Day_upper,May Day,May Day_lower,May Day_upper,Midsummer Day,Midsummer Day_lower,Midsummer Day_upper,Midsummer Eve,Midsummer Eve_lower,Midsummer Eve_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Second Day of Christmas,Second Day of Christmas_lower,Second Day of Christmas_upper,Whit Sunday,Whit Sunday_lower,Whit Sunday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-05-20 10:00:00,171.19045900933102,197.0,427.0,171.19045900933102,171.19045900933102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.14589695327848,141.14589695327848,141.14589695327848,134.56709811349916,134.56709811349916,134.56709811349916,0.0,0.0,0.0,6.57879883977931,6.57879883977931,6.57879883977931,0.0,0.0,0.0,312.0
2024-05-20 11:00:00,171.19755971026413,196.0,430.0,171.19755971026413,171.19755971026413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.26748312768055,142.26748312768055,142.26748312768055,133.73374849106838,133.73374849106838,133.73374849106838,0.0,0.0,0.0,8.53373463661214,8.53373463661214,8.53373463661214,0.0,0.0,0.0,313.0
2024-05-20 12:00:00,171.2046604111972,191.0,424.0,171.2046604111972,171.2046604111972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.3868511086159,135.3868511086159,135.3868511086159,125.12472667997643,125.12472667997643,125.12472667997643,0.0,0.0,0.0,10.262124428639467,10.262124428639467,10.262124428639467,0.0,0.0,0.0,307.0
2024-05-20 13:00:00,171.21176111213035,193.0,411.0,171.21176111213035,171.21176111213035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.39697863239866,128.39697863239866,128.39697863239866,116.63894353607004,116.63894353607004,116.63894353607004,0.0,0.0,0.0,11.758035096328626,11.758035096328626,11.758035096328626,0.0,0.0,0.0,300.0
2024-05-20 14:00:00,171.21886181306343,179.0,405.0,171.21886181306343,171.21886181306343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.51673113734614,121.51673113734614,121.51673113734614,108.49839839881247,108.49839839881247,108.49839839881247,0.0,0.0,0.0,13.018332738533637,13.018332738533637,13.018332738533637,0.0,0.0,0.0,293.0
2024-05-20 15:00:00,171.22596251399654,165.0,388.0,171.22596251399654,171.22596251399654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.52140450990846,107.52140450990846,107.52140450990846,93.47873849229984,93.47873849229984,93.47873849229984,0.0,0.0,0.0,14.042666017608635,14.042666017608635,14.042666017608635,0.0,0.0,0.0,279.0
2024-05-20 16:00:00,171.23306321492964,141.0,374.0,171.23306321492964,171.23306321492964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.70656514515937,78.70656514515937,78.70656514515937,63.87314868886436,63.87314868886436,63.87314868886436,0.0,0.0,0.0,14.833416456295001,14.833416456295001,14.833416456295001,0.0,0.0,0.0,250.0
2024-05-20 17:00:00,171.24016391586272,103.0,326.0,171.24016391586272,171.24016391586272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.85924112500166,34.85924112500166,34.85924112500166,19.46362454897158,19.46362454897158,19.46362454897158,0.0,0.0,0.0,15.395616576030077,15.395616576030077,15.395616576030077,0.0,0.0,0.0,206.0
2024-05-20 18:00:00,171.24726461679583,46.0,272.0,171.24726461679583,171.24726461679583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.483982896982342,-14.483982896982342,-14.483982896982342,-30.220820039653713,-30.220820039653713,-30.220820039653713,0.0,0.0,0.0,15.736837142671376,15.736837142671376,15.736837142671376,0.0,0.0,0.0,157.0
2024-05-20 19:00:00,171.25436531772894,3.0,232.0,171.25436531772894,171.25436531772894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.45338113348165,-55.45338113348165,-55.45338113348165,-71.32042630440523,-71.32042630440523,-71.32042630440523,0.0,0.0,0.0,15.86704517092358,15.86704517092358,15.86704517092358,0.0,0.0,0.0,116.0
2024-05-20 20:00:00,171.26146601866205,0.0,196.0,171.26146601866205,171.26146601866205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.57150597142318,-78.57150597142318,-78.57150597142318,-94.36994065475808,-94.36994065475808,-94.36994065475808,0.0,0.0,0.0,15.798434683334898,15.798434683334898,15.798434683334898,0.0,0.0,0.0,93.0
